tang_id,area_km2,cluster_id
QC-TANG-490653f0,0.04303878738853755,2
QC-TANG-1c7e1833,0.44059949630504086,2
QC-TANG-9977e3b0,0.632383418949144,2
ON-TANG-784f33e1,0.18201078388888423,184
ON-TANG-ce649eb3,0.2320624599046743,184
ON-TANG-b730f6bc,0.06394722592904431,31
ON-TANG-72c1706e,0.06846999320374686,31
ON-TANG-dbbe6945,0.10359213957726872,31
ON-TANG-7bd2e251,0.41158702649515505,31
ON-TANG-991f8a39,0.06484868654725474,31
ON-TANG-2aa81702,0.11940169293244801,31
ON-TANG-7abdbbc5,0.04353948676820392,31
ON-TANG-2194de44,0.04233165886346435,31
QC-TANG-4306f66a,1.3634868434972394,2
QC-TANG-85d032e4,0.2186561060097945,2
QC-TANG-ef6057bb,0.1343032556866648,2
QC-TANG-949a9dad,0.049451620384990194,2
QC-TANG-4ae67496,0.10429792215047412,2
QC-TANG-656225d8,0.09530403440088828,2
QC-TANG-ca638453,0.04833109802636572,2
QC-TANG-643f4e4b,0.207106258943337,2
QC-TANG-d4108a36,0.055818902381010053,2
QC-TANG-45fc6319,0.02400549123997401,2
ON-TANG-c4cfe8d8,0.07616279478996567,5
ON-TANG-2244a0dd,0.051581438925986545,5
ON-TANG-f073b6fa,0.7401019628347695,5
ON-TANG-66b092dc,0.7301373663559079,5
ON-TANG-e6a58832,0.2558284248766172,5
QC-TANG-bf53f04c,0.24803576594632878,54
ON-TANG-38ce298c,0.8334145335681057,5
QC-TANG-4be7942b,0.24192061543007176,54
QC-TANG-6b05dc4d,0.5999991332596604,4
QC-TANG-2beacd25,0.6869289334976851,54
QC-TANG-8483fa56,0.4644478173993358,54
QC-TANG-7bc4080f,3.9259415468250087,54
QC-TANG-aa60cea6,0.6752189305713197,54
QC-TANG-2dbb7045,0.019405186732599167,54
QC-TANG-2644b4f9,0.026568065719896703,54
QC-TANG-36dc25c5,0.27202383943309555,54
QC-TANG-612b0ac7,0.06337795817991324,4
QC-TANG-7df6babc,2.695652871239525,4
QC-TANG-ab36dafe,0.3970515886171736,54
QC-TANG-6887e0c2,2.142526424767719,4
QC-TANG-491e1045,0.08927908087294412,2
QC-TANG-5427c0d1,0.13616896211574564,4
QC-TANG-4c52117b,0.026343293558421455,4
QC-TANG-75f979ab,0.0972765725807979,4
QC-TANG-65b36f15,0.010566212585594025,4
QC-TANG-7e79ab57,0.39363983584477336,4
QC-TANG-e2e3af48,3.229680359424387,4
QC-TANG-19e41bad,0.09720987894888106,4
QC-TANG-b01c6b95,0.02963857009862016,4
QC-TANG-487027d6,0.2546116997350385,189
QC-TANG-5604677f,1.2350705716051564,54
QC-TANG-992b3a6e,0.0841263835740571,4
QC-TANG-261aa4b7,0.08365312222409213,54
QC-TANG-bcf20564,0.2588049346801145,4
QC-TANG-15b07384,0.037959464257506015,54
QC-TANG-9b04301a,0.7431161882046834,54
QC-TANG-e4209c07,0.032127102503447094,54
QC-TANG-95cfe404,0.7494675516457702,4
QC-TANG-c065d3f1,0.29539057105597183,54
QC-TANG-3164254b,0.09272916451279051,54
QC-TANG-7cdf105a,0.0985181456049172,54
QC-TANG-a25378a5,0.07517907643164208,54
QC-TANG-773882e0,0.3922455887901607,54
QC-TANG-40980139,0.03524313727881332,54
QC-TANG-05117eb5,0.05009061418347513,54
QC-TANG-2e538d62,0.1056652011127573,54
QC-TANG-1897bf80,0.33470044935958476,54
QC-TANG-b9f4520e,0.3666529286988891,54
QC-TANG-81eb5e8d,0.27160790549796215,54
QC-TANG-2bd634a3,0.052594456673327385,54
QC-TANG-66eaaec9,0.1471372021063528,189
QC-TANG-c84954fe,0.20052853635020904,4
QC-TANG-9a41df27,0.16388763939292905,170
QC-TANG-bc16f6c0,0.16158245871446977,170
QC-TANG-33a771f5,0.2335626736622983,170
QC-TANG-5d23663b,0.09090748976375043,170
QC-TANG-cf983363,0.16520020486280879,170
QC-TANG-26ae6f46,0.03392780152053411,170
QC-TANG-d21e20a3,0.05061214234462367,170
QC-TANG-00da0a30,0.24510270791848232,170
QC-TANG-62fcb88c,0.016430954651207415,54
QC-TANG-b39ee0e7,0.5539209067402748,54
QC-TANG-39491a01,0.1646899650273947,54
QC-TANG-9b65b800,0.5733840764288456,54
QC-TANG-2548252a,0.1024467794072699,54
QC-TANG-e9cd7416,0.046843539284793165,54
QC-TANG-48346556,0.01801084964426183,54
QC-TANG-27886d88,0.5114199480425282,54
QC-TANG-62f4620c,0.6497572794580219,54
QC-TANG-ba5b8e7e,0.7759244851790162,54
ON-TANG-69ff0a56,0.029069591773278114,31
ON-TANG-9798c7cb,0.37579868068767575,31
ON-TANG-ee116cff,0.09587951798894993,31
ON-TANG-5e5574bc,0.13722623586537805,31
ON-TANG-8e35c50a,0.72296758286023,31
ON-TANG-41f18a79,0.09972291157419898,31
ON-TANG-a144c668,0.2783764712436077,31
ON-TANG-5e031622,0.0290949642361722,31
ON-TANG-1b0e6ba3,0.4332335841343431,31
ON-TANG-b69752dc,0.03928436255007414,31
ON-TANG-454363fc,0.015135496423142616,172
ON-TANG-afab8acd,2.2107052353253427,172
ON-TANG-df2f0df9,0.03747448753373376,172
ON-TANG-08d034f0,0.04712334233837344,172
ON-TANG-a1370161,0.07290628731748224,190
ON-TANG-3b3b9590,0.07543556653476689,190
ON-TANG-f0ea0f79,0.5020893931287694,190
ON-TANG-c9a13930,0.5759679191011465,31
ON-TANG-17f14013,0.5861199408942854,31
ON-TANG-7e9a67cb,0.37175473857294833,31
ON-TANG-4721687c,7.42390862557286,31
ON-TANG-d66341ab,0.15246091945768483,31
ON-TANG-0d1ac9de,0.31658093624003636,31
ON-TANG-fbdcadde,0.11529839252571951,31
ON-TANG-f16c319f,0.10890359186023892,31
ON-TANG-d4bd5fb7,0.14262367058060124,31
ON-TANG-4c7bfea1,1.9470164984447857,31
QC-TANG-388a6b8e,0.1662969866184578,54
ON-TANG-ef3cd59a,0.05948096183350967,191
QC-TANG-29d577b1,0.018836439864088343,192
QC-TANG-1c903764,0.04737530956959731,192
ON-TANG-ad21a008,0.38966306595655414,66
ON-TANG-235b6e79,0.0763304543279868,66
ON-TANG-574ed26e,2.143061742099055,191
ON-TANG-42e02b89,0.9479089324666647,66
ON-TANG-4adb7d41,0.0584543648100717,66
ON-TANG-0db92090,0.10009287698150134,66
ON-TANG-6a666aa4,0.26165148923351084,31
ON-TANG-17a0566f,3.512631992361845,31
ON-TANG-0ca2470c,0.06686750564356855,31
ON-TANG-a52f6f78,0.17203304698261437,31
ON-TANG-d105040a,0.08829341240624627,31
ON-TANG-a0dd6357,0.03087918166233188,31
ON-TANG-d617978f,0.11308405098360767,193
ON-TANG-27cf5b82,0.050933924635138114,31
ON-TANG-0d87c3fe,0.022310435227413352,31
ON-TANG-587779ce,0.0646552610051175,31
ON-TANG-abee3fc4,0.3854616343729411,31
ON-TANG-94c5eab5,0.36515362070021584,31
ON-TANG-eac15156,1.0019185275948235,31
ON-TANG-55a590da,0.6998278861490608,31
ON-TANG-6add2919,0.04337815256919566,31
ON-TANG-55cfc309,2.394558599217139,31
ON-TANG-3b1598bd,0.03265876053892528,31
ON-TANG-1aca67fd,2.30542010080473,31
ON-TANG-0ec2c570,0.1326941556296721,31
ON-TANG-cc67dca5,0.2714815602499857,31
ON-TANG-087d57e7,0.058765730948004656,66
ON-TANG-e6f1b38a,0.31175181977806876,66
ON-TANG-64dc3f79,0.7222345414343755,66
ON-TANG-6441f57a,0.8829147585055894,191
ON-TANG-14fb927f,0.2179725700551682,66
ON-TANG-9bd4add2,0.4041822982636268,66
ON-TANG-ed697bd3,0.17951366476293223,66
ON-TANG-9787898a,0.024387525248031394,191
ON-TANG-d0cad553,0.00960629384153088,66
ON-TANG-73595ab7,0.12394852885766637,191
ON-TANG-3507c860,0.16357165707887403,191
ON-TANG-a0a53401,0.019542562948982253,191
ON-TANG-b6f6d1be,0.13915198978602195,191
ON-TANG-f39e5c64,0.061959382557441614,121
ON-TANG-6d1adb4a,0.10806484332245334,121
ON-TANG-15c94655,0.43750446092670725,191
ON-TANG-cfe319c6,0.10102002759113153,121
ON-TANG-5a295466,0.03674202502181403,191
ON-TANG-2c67350c,1.0449333074619713,121
ON-TANG-c7a11802,0.041665649095062963,191
ON-TANG-ea1aff1d,0.8261479228593381,31
ON-TANG-11d82af3,3.8182291651467857,31
ON-TANG-314e29e4,0.19653298883365808,31
ON-TANG-fc21ad1c,2.1172686972540244,31
ON-TANG-c277ad81,4.429634015050631,31
ON-TANG-91d05a1f,0.27858863462969674,31
ON-TANG-da567ee9,0.9225981116266865,31
ON-TANG-70138815,1.500078125253065,31
ON-TANG-72fa2437,2.957772652029704,31
ON-TANG-7d76ec90,2.222797181326286,31
ON-TANG-b82aefed,2.275027811986677,66
ON-TANG-28d44016,0.8474249646674079,66
ON-TANG-fc3badb1,0.14742855493167542,121
ON-TANG-452fe137,0.770554381859701,121
ON-TANG-1d5aeb20,0.4451187370366473,66
ON-TANG-f9e25b13,0.5195853430164457,66
ON-TANG-7f7ca8e9,0.30758476298867776,121
ON-TANG-a5826a3c,0.014213414489179137,121
ON-TANG-1bf4c7cc,0.1066483280096976,66
ON-TANG-321b7b18,0.020619035792846026,121
ON-TANG-d54851de,0.026811836362712727,194
ON-TANG-ba24b6c3,0.02878430695895542,194
ON-TANG-ec93ba2d,0.030153795894396866,194
ON-TANG-2b5dd369,0.07457339130257964,98
ON-TANG-28e01875,0.1459030085458224,98
ON-TANG-e3fd1dfa,0.6155508337215437,99
ON-TANG-42564222,0.1844738087460888,99
ON-TANG-13fd4793,0.023029297975487053,99
ON-TANG-a485d711,0.1256239622336311,99
ON-TANG-8c76f1be,0.24046870558949232,8
ON-TANG-a3adfda5,0.3562534798134103,8
ON-TANG-453da99f,0.9774564135540184,8
ON-TANG-d33f4fe2,0.9650339525320686,8
SK-TANG-8814da30,0.5946687021662389,195
ON-TANG-15051d70,3.8319652170424665,24
ON-TANG-d3d24d0b,0.20331173072334827,24
ON-TANG-3b43a9ec,2.5419522932089773,24
ON-TANG-58336e0b,0.7578070377961688,24
ON-TANG-cfbb3fb4,0.07558368363825195,49
ON-TANG-29bcba51,0.17539232206617486,49
ON-TANG-91de0cfe,0.09760101293651974,49
ON-TANG-51e0c4bc,0.04702366055615478,49
ON-TANG-e83fd9b1,0.13250020682735497,49
ON-TANG-60787877,0.04102210369810862,49
ON-TANG-41c8cf97,0.1894109213561292,194
ON-TANG-61e207ab,0.7183361554551917,194
ON-TANG-c34962f2,1.5035429926754664,196
ON-TANG-4549d642,0.14807323169209116,196
ON-TANG-fd32ae87,0.07221697096235982,196
ON-TANG-23092232,0.11984932864405609,197
ON-TANG-a3ec93dc,0.29397005757927713,71
ON-TANG-cd9ecb28,15.387030538051569,71
ON-TANG-a4c2fabb,7.108722841305369,71
ON-TANG-ba9675cb,0.0434165434977847,71
ON-TANG-5da49d38,0.07067889774347609,49
ON-TANG-1f0b8ad2,0.03705633958058087,49
ON-TANG-1d400193,0.11127385772984445,49
ON-TANG-604f0a7e,0.512583562244552,132
ON-TANG-02048c2f,0.39618718046082674,132
ON-TANG-959161bb,1.8835110715736503,132
ON-TANG-c29577bb,0.11531335296355692,132
ON-TANG-a47ad038,0.5311081102922833,132
ON-TANG-8eef44ec,1.0297244427815277,198
ON-TANG-0b8fd9e9,3.526682048547454,199
SK-TANG-99b703b8,4.292885542631985,195
SK-TANG-affa7960,5.98647267350113,195
SK-TANG-15a2a425,0.19565931770320677,195
SK-TANG-1dd81c5d,0.13959818116686434,195
SK-TANG-3be910cf,4.090723651038304,195
SK-TANG-55212be4,42.25513392764078,195
SK-TANG-74ad570a,2.9702566941407103,195
SK-TANG-ae5d8ea2,0.25519736098988594,195
SK-TANG-a2bbb8e2,4.751525550747852,195
SK-TANG-10cd0a57,0.7257780730056032,195
ON-TANG-98d86be3,0.17593283299870283,71
ON-TANG-f173d383,0.3415239688703736,97
ON-TANG-2f4aa2e6,0.11493742985075545,97
ON-TANG-b851f442,0.19024312657391784,71
ON-TANG-532c6398,0.16436031641655607,71
ON-TANG-e1c26fc9,8.025219082315314,62
ON-TANG-1c7a55bd,2.130981982067706,131
ON-TANG-74e3ff99,1.1720313723042635,131
ON-TANG-a53c2df8,0.253535135809066,131
ON-TANG-8f39c91c,0.73869637611591,131
SK-TANG-b4789620,44.34335262414836,195
SK-TANG-50178f4b,0.40605879931000033,195
SK-TANG-779af6ed,3.3796698912648195,195
SK-TANG-b9157f5c,1.8701695481712117,195
SK-TANG-c35e2388,11.149155381172775,195
SK-TANG-7933788f,1.0330423856782696,200
SK-TANG-c6355e78,17.78219132402839,200
MB-TANG-88699fd3,0.02081656489014165,83
MB-TANG-0f442e06,0.4631550868060757,83
SK-TANG-ca36201a,3.9791272798368924,123
AB-TANG-e75cec1c,0.2792680773401813,201
AB-TANG-ed6a7129,0.17076916247414037,201
BC-TANG-4e1634dd,0.1642699934534884,35
BC-TANG-f6e5c1b2,1.47046962291355,35
BC-TANG-7cee6ecd,0.07536218173092898,202
BC-TANG-9c2c1be1,0.2119996619395477,35
BC-TANG-0f41ba65,0.08428813929315931,35
SK-TANG-5418d64f,6.637701831643657,124
SK-TANG-6edbd4aa,6.139012317463474,203
SK-TANG-3bc73664,8.55254784226734,204
SK-TANG-6615a8b1,0.1497835150707626,205
SK-TANG-db43ffa2,0.40068620637230506,205
SK-TANG-263a1b5a,4.331465491576951,205
SK-TANG-eeb65163,0.8322241201569102,206
BC-TANG-2c944529,0.14057450335117022,202
BC-TANG-faaa4e37,0.1672957020713862,202
BC-TANG-fc627edc,0.27358359860854387,202
BC-TANG-8353b025,0.2254102264962972,202
BC-TANG-905ff33b,6.20684833500436,61
BC-TANG-3642d2ac,0.8305408216426412,61
BC-TANG-e2acdf2e,2.014737023605099,61
BC-TANG-0d66aab7,1.4758902768589377,107
BC-TANG-d6a85b88,1.6379444685006805,61
BC-TANG-854b949b,2.4352302620541737,107
BC-TANG-014f2cda,2.774692874406865,107
BC-TANG-13567a77,0.1918386896019749,133
BC-TANG-a6ec4743,0.10858607891629268,133
BC-TANG-72efa111,0.034618513279569746,133
BC-TANG-418f6b26,0.0510056089911067,133
BC-TANG-98fb1fa1,1.9752306837834823,105
BC-TANG-42811c8b,0.8146257460161797,207
BC-TANG-641df88a,0.6494712879279934,207
BC-TANG-70391e5f,0.041864885761213874,92
BC-TANG-fb787d80,1.4694778416604914,92
AB-TANG-1c0b3d7b,0.08223254545151983,201
AB-TANG-dead0255,0.1367491842872004,201
BC-TANG-cdf5668e,7.69204941942708,208
BC-TANG-6b757f16,1.7594954043726634,208
BC-TANG-d7c32f28,2.42221744161358,208
AB-TANG-c1f732d7,1.2748022504373158,208
BC-TANG-ea5c9c7c,0.12759655886784163,139
BC-TANG-d6449ec7,2.3084425739613117,139
BC-TANG-dc5d7015,1.477030950372521,139
BC-TANG-bba5cf40,0.12285745596065036,139
BC-TANG-d58e1939,0.13461383889328954,209
BC-TANG-60fc72ec,0.24485446600554614,209
BC-TANG-3e903c53,0.029933573642490698,209
BC-TANG-61d949d2,0.36581642121938807,57
BC-TANG-ac04845f,3.588189197564917,118
BC-TANG-3e2fd2f0,0.050920439122171465,57
BC-TANG-c09668f0,3.1392420956819196,118
BC-TANG-2cc09be2,0.06719394735996226,210
BC-TANG-de727b7b,0.4259293160782322,210
BC-TANG-cecef6e0,0.26625058232533716,211
BC-TANG-a2d799ba,3.3467936007920254,139
BC-TANG-eb01cf45,2.1301417021331917,139
BC-TANG-f6cefa35,1.9858795495504522,135
BC-TANG-a9c1aa0d,0.473277114712018,139
BC-TANG-bdab5629,0.36006861903611603,139
BC-TANG-e5295c1e,0.6295893270862034,135
BC-TANG-aeaa776c,0.7355359637652162,135
BC-TANG-a51ca809,30.261578479875084,135
BC-TANG-f96730b0,1.5313679063261165,135
BC-TANG-6ae4ae73,0.3707618846200549,135
BC-TANG-98afda14,0.5701768165087755,135
BC-TANG-d1f4d736,0.053283716675710115,135
BC-TANG-472d32ed,0.10518184937866239,135
BC-TANG-63789aa5,12.66074083134092,135
BC-TANG-18e5dced,2.54478224867303,135
BC-TANG-288c4c98,0.27578731073771656,135
BC-TANG-be1aad65,0.46291352058440377,135
BC-TANG-2c6afb2a,0.7521634300607555,135
BC-TANG-439a5c0b,2.285167560494187,135
BC-TANG-f009bce8,20.598370997672006,135
ON-TANG-eb138573,13.005344414389466,31
ON-TANG-d8e468d3,0.040411366466346396,31
ON-TANG-25372715,0.1048344198291356,31
ON-TANG-979f2d23,1.1178310602221588,31
ON-TANG-1b108fc9,0.02812007232606369,31
ON-TANG-be741d64,2.8199356231592554,31
ON-TANG-8feb7f60,0.3638562650876799,31
ON-TANG-fe60dbf6,0.08748117006372999,31
ON-TANG-7d958843,1.2010346634401985,31
ON-TANG-80b4a4eb,3.8173051017680746,31
ON-TANG-2ba57d0a,0.09780058886060536,121
ON-TANG-c7f3e9ca,0.031440688063282096,121
ON-TANG-d772c4d5,0.1522555993630484,121
ON-TANG-8a976c48,0.07350459131178622,121
ON-TANG-9d9ebb7e,0.014257838780889728,121
ON-TANG-d8adad34,0.049806100909174034,121
ON-TANG-35c45e98,0.11716130456016415,121
ON-TANG-d0757b04,0.10546071740415468,121
ON-TANG-7b40848b,0.019827807848981985,121
ON-TANG-0561d511,0.005000260461714517,121
ON-TANG-82db2e6c,0.006446963513549852,121
ON-TANG-6b9fbebb,0.06383201002768127,121
ON-TANG-aa7927fe,0.020207475336014743,121
ON-TANG-eb633666,0.11208832689152465,121
ON-TANG-a93a1367,0.08518561850089805,121
ON-TANG-2df6b9e8,0.02438388401320539,121
ON-TANG-8ae4c21d,0.06439429678264198,121
ON-TANG-015069d3,0.05781842923412629,121
ON-TANG-e9e43fe6,0.04039284392063347,121
ON-TANG-b41a310a,0.16957029397400739,121
ON-TANG-65f3cd63,0.20465193460154857,31
ON-TANG-8957b360,0.024079083534522504,31
ON-TANG-3dfd70e0,0.16586725249024556,31
ON-TANG-20352334,0.08268567939425095,31
ON-TANG-950c7e02,0.02659541543186583,31
ON-TANG-afb90d08,0.06925412994699458,31
ON-TANG-a109774c,0.029105123254293336,31
ON-TANG-6e997fb4,0.08441877403027348,121
ON-TANG-83d514db,0.026160186748837293,121
QC-TANG-cd0e7565,0.11305739040687786,212
QC-TANG-6105c870,0.5091631375187158,212
QC-TANG-53402567,0.894849724777972,212
QC-TANG-4f98bba6,0.022766810560224855,212
QC-TANG-b9724b78,0.1672502420424561,212
QC-TANG-41f9d3d1,0.030447817197266434,212
QC-TANG-9f84f066,0.15184226775320633,212
QC-TANG-80a6d5e7,0.7018680544312843,213
QC-TANG-ab76a8db,0.12769704825719982,77
QC-TANG-698afd19,0.238587652675791,77
QC-TANG-f6ca05c1,0.21101049995264384,77
QC-TANG-60c17716,0.6494655363197703,77
QC-TANG-4014ebd0,0.06772721470643901,77
QC-TANG-8db8fa13,0.7841674697073523,77
QC-TANG-f65c0b12,2.3940007656894133,77
QC-TANG-1b6ca135,1.3129274727409899,77
QC-TANG-cfa430f4,1.2486166506208587,77
QC-TANG-cb43e26f,0.12438883274249463,77
QC-TANG-faaead22,3.7220367208244767,58
QC-TANG-ccd31c84,0.2644120580824877,58
QC-TANG-7ebbb194,0.14214550044495777,58
QC-TANG-f7b49648,0.005152549238941787,58
QC-TANG-0635ae57,0.0659170444490878,58
QC-TANG-ba70ba98,0.18195457911995858,58
QC-TANG-3b0eab16,0.1875968213975368,58
QC-TANG-a9474844,6.504231059236115,114
QC-TANG-bf2ddc70,2.6665375165657816,114
ON-TANG-a40a6f4e,4.065280755990263,3
QC-TANG-f19109ef,0.19362359565619675,214
ON-TANG-49ffd805,2.855497967321965,3
ON-TANG-29ad494f,2.7196406246513845,3
ON-TANG-c2f9b0db,8.514967792003805,3
ON-TANG-c56e232d,2.656111486933951,3
ON-TANG-35f8714d,0.7000768904231083,3
ON-TANG-f422ebef,1.221700007828563,3
BC-TANG-d0802b83,0.12433610517113323,211
BC-TANG-476a7077,0.11792494654316414,211
BC-TANG-26a9dca5,0.5416563378611077,211
BC-TANG-76cc4bf9,0.10746603800539463,211
BC-TANG-6d7b1120,1.539508626189405,211
BC-TANG-2ffb445f,0.229409409236743,211
BC-TANG-e41bd7e5,0.1459840502202132,211
BC-TANG-80b29e43,1.5611671171468957,215
BC-TANG-5a26dfcc,2.4755545466718156,215
BC-TANG-68256c54,1.9834226728580195,91
BC-TANG-3494dbc9,3.0967352978631077,91
BC-TANG-a19711bc,0.09357647425465263,91
BC-TANG-2e04a3fe,22.831139930343742,91
BC-TANG-9eec8d58,4.794975294155095,91
BC-TANG-bf2144e0,2.1727573330205314,91
BC-TANG-d6a7652a,1.6394824215833672,91
BC-TANG-188e4401,19.660102232939554,91
BC-TANG-2fb6102a,3.236624442267219,112
BC-TANG-f10a2143,0.31621459282800385,70
BC-TANG-9b77bc98,0.18260713366320058,70
BC-TANG-fbd6dc9d,0.04442547787741099,216
BC-TANG-6313cf8b,1.080056308106342,70
BC-TANG-ad6376d3,0.00861914097728227,216
BC-TANG-c7c3b7c2,0.17919578648984258,216
BC-TANG-17fb86b1,0.04059966703576216,216
BC-TANG-6ca94bdb,1.5641715251762123,70
BC-TANG-4fe52309,0.0918473312736838,216
BC-TANG-0e3d2575,0.8413645634573098,70
BC-TANG-cbd1fd63,1.0588394642691201,70
BC-TANG-93c7cf2f,0.40894243975769656,70
BC-TANG-0e68dd69,0.13299795748154936,70
BC-TANG-906b6834,0.07594276082023829,70
BC-TANG-b065b72d,0.10582922700344538,70
BC-TANG-bebb8a4f,0.03697148004050113,70
BC-TANG-7a00ab8c,0.24975613002637487,70
BC-TANG-241ac9bd,0.2716881632326934,70
BC-TANG-d567792b,0.4041469979403009,70
BC-TANG-9801a1f5,0.8806210390264161,70
BC-TANG-dd77c5df,0.09802806070049397,217
BC-TANG-1f08e78c,0.07983694458530267,218
BC-TANG-d511ce16,32.96072530000533,135
BC-TANG-5e161c76,2.4857978054249257,135
BC-TANG-5675fa89,1.5056714879539475,135
BC-TANG-d1b767d3,5.268520395798305,135
BC-TANG-14db446d,0.06770740824815753,219
AB-TANG-3dca3635,2.3316019523603386,220
AB-TANG-dda5f209,0.15006719054835113,220
AB-TANG-71a6e966,0.3697907954806046,220
AB-TANG-4eaead72,0.25285240915353,220
AB-TANG-b9e68d0a,27.167706408379736,220
BC-TANG-a76a129e,0.08366969023480905,218
BC-TANG-04b87449,0.3712537286412441,218
BC-TANG-8c38607a,0.025649290573392335,218
BC-TANG-3ef4af03,0.012978105771953196,221
BC-TANG-d1e3c578,0.005016627346356847,221
BC-TANG-d20f11a8,0.0022763870486392727,221
BC-TANG-45dd4a06,0.005801082573747602,221
BC-TANG-3d84cef0,0.533030167334877,222
BC-TANG-e208755d,1.362582082746426,117
BC-TANG-2593bd75,0.3700861926673081,117
BC-TANG-d9ea88b9,0.1622143453980033,117
