main_id,mincan_id,distance_m,name,namemine,similarity_full_score,similarity_partial_score
QC-MAIN-918440f1-1,QC-MINCAN-f1f37674-1,17083.34,Kiena,East Amphi,13.33333333333333,33.333333333333336
QC-MAIN-918440f1-1,QC-MINCAN-691404ee-1,14218.02,Kiena,East Malartic,11.111111111111116,28.57142857142857
QC-MAIN-918440f1-1,QC-MINCAN-ae62b622-1,6725.38,Kiena,Norlartic,14.28571428571429,28.57142857142857
QC-MAIN-918440f1-1,QC-MINCAN-508dd259-1,10142.33,Kiena,,22.22222222222222,33.333333333333336
QC-MAIN-918440f1-1,QC-MINCAN-9bfd2efb-1,10103.64,Kiena,,22.22222222222222,33.333333333333336
QC-MAIN-918440f1-1,QC-MINCAN-af9b8623-1,19504.07,Kiena,Mine Ferderber (Belmoral),19.999999999999996,50.0
QC-MAIN-918440f1-1,QC-MINCAN-be2aab84-1,11632.28,Kiena,Sigma,40.0,44.44444444444444
ON-MAIN-36212738-1,ON-MINCAN-e0027676-1,551.25,Mishi,Mishi,100.0,100.0
ON-MAIN-36212738-1,ON-MINCAN-53f0459f-1,14060.47,Mishi,Eagle River,12.5,22.22222222222222
QC-MAIN-efc41be6-1,QC-MINCAN-4b812cdb-1,646.83,Sleeping Giant,Sleeping Giant,100.0,100.0
QC-MAIN-b1e99caf-1,QC-MINCAN-031d9b4a-1,11446.91,Canadian Malartic,,9.523809523809524,28.57142857142857
QC-MAIN-b1e99caf-1,QC-MINCAN-6ccb3cc0-1,15902.5,Canadian Malartic,Kiena,27.27272727272727,44.44444444444444
QC-MAIN-b1e99caf-1,QC-MINCAN-88e87266-1,19527.86,Canadian Malartic,Goldex,8.695652173913048,18.181818181818176
QC-MAIN-b1e99caf-1,QC-MINCAN-715c25ff-1,16769.3,Canadian Malartic,Lapa,19.047619047619047,50.0
QC-MAIN-b1e99caf-1,QC-MINCAN-91be3b21-1,2434.97,Canadian Malartic,Canadian Malartic,100.0,100.0
QC-MAIN-b1e99caf-1,QC-MINCAN-71b83c81-1,994.32,Canadian Malartic,Canadian Malartic,100.0,100.0
QC-MAIN-b1e99caf-1,QC-MINCAN-0fe3711a-1,2199.68,Canadian Malartic,Mine Barnat (Sladen),32.432432432432435,42.85714285714286
QC-MAIN-b1e99caf-1,QC-MINCAN-2b8cf562-1,1137.47,Canadian Malartic,,9.523809523809524,28.57142857142857
QC-MAIN-b1e99caf-1,QC-MINCAN-f1f37674-1,5120.66,Canadian Malartic,East Amphi,22.22222222222222,40.0
QC-MAIN-b1e99caf-1,QC-MINCAN-691404ee-1,2462.89,Canadian Malartic,East Malartic,66.66666666666667,83.33333333333334
QC-MAIN-b1e99caf-1,QC-MINCAN-ae62b622-1,10926.06,Canadian Malartic,Norlartic,46.15384615384615,80.0
QC-MAIN-b1e99caf-1,QC-MINCAN-508dd259-1,8884.96,Canadian Malartic,,9.523809523809524,28.57142857142857
QC-MAIN-b1e99caf-1,QC-MINCAN-9bfd2efb-1,7852.24,Canadian Malartic,,9.523809523809524,28.57142857142857
QC-MAIN-547f4bc7-1,QC-MINCAN-031d9b4a-1,9339.4,Goldex,,40.0,50.0
QC-MAIN-547f4bc7-1,QC-MINCAN-6ccb3cc0-1,4592.64,Goldex,Kiena,18.181818181818176,28.57142857142857
QC-MAIN-547f4bc7-1,QC-MINCAN-88e87266-1,0.0,Goldex,Goldex,100.0,100.0
QC-MAIN-547f4bc7-1,QC-MINCAN-110653ed-1,17097.66,Goldex,Lac Herbin,12.5,18.181818181818176
QC-MAIN-547f4bc7-1,QC-MINCAN-91be3b21-1,17464.11,Goldex,Canadian Malartic,8.695652173913048,18.181818181818176
QC-MAIN-547f4bc7-1,QC-MINCAN-763f2bdd-1,8560.01,Goldex,Lamarque,14.28571428571429,28.57142857142857
QC-MAIN-547f4bc7-1,QC-MINCAN-16fe766c-1,4855.61,Goldex,,40.0,50.0
QC-MAIN-547f4bc7-1,QC-MINCAN-71b83c81-1,19449.35,Goldex,Canadian Malartic,8.695652173913048,18.181818181818176
QC-MAIN-547f4bc7-1,QC-MINCAN-0fe3711a-1,18027.28,Goldex,Mine Barnat (Sladen),23.076923076923073,50.0
QC-MAIN-547f4bc7-1,QC-MINCAN-2b8cf562-1,19419.65,Goldex,,40.0,50.0
QC-MAIN-547f4bc7-1,QC-MINCAN-69c7249a-1,19757.19,Goldex,Manitou-Barvue,19.999999999999996,28.57142857142857
QC-MAIN-547f4bc7-1,QC-MINCAN-7571a53f-1,12331.59,Goldex,Mine East Sullivan (Sullico),5.882352941176472,25.0
QC-MAIN-547f4bc7-1,QC-MINCAN-94109418-1,2377.8,Goldex,Joubi,18.181818181818176,28.57142857142857
QC-MAIN-547f4bc7-1,QC-MINCAN-8b33c1d7-1,14214.93,Goldex,Mine Bras D'Or (Zone Dumont),11.764705882352944,33.333333333333336
QC-MAIN-547f4bc7-1,QC-MINCAN-691404ee-1,17421.92,Goldex,East Malartic,10.526315789473683,16.666666666666664
QC-MAIN-547f4bc7-1,QC-MINCAN-ae62b622-1,10672.89,Goldex,Norlartic,26.66666666666667,40.0
QC-MAIN-547f4bc7-1,QC-MINCAN-508dd259-1,14083.44,Goldex,,40.0,50.0
QC-MAIN-547f4bc7-1,QC-MINCAN-9bfd2efb-1,13893.7,Goldex,,40.0,50.0
QC-MAIN-547f4bc7-1,QC-MINCAN-af9b8623-1,17368.03,Goldex,Mine Ferderber (Belmoral),12.903225806451612,36.36363636363637
QC-MAIN-547f4bc7-1,QC-MINCAN-be2aab84-1,8725.71,Goldex,Sigma,0.0,0.0
ON-MAIN-efe5148b-1,ON-MINCAN-8fda0cff-1,3727.07,Macassa,,0.0,0.0
ON-MAIN-efe5148b-1,ON-MINCAN-9b5d7de8-1,1510.61,Macassa,Teck-Hughes,22.22222222222222,25.0
ON-MAIN-efe5148b-1,ON-MINCAN-d6719da3-1,2862.4,Macassa,,0.0,0.0
ON-MAIN-efe5148b-1,ON-MINCAN-6a26b1e9-1,5322.37,Macassa,Lake Shore Tailings,23.076923076923073,28.57142857142857
ON-MAIN-efe5148b-1,ON-MINCAN-fd593431-1,19046.93,Macassa,McBean,46.15384615384615,60.0
ON-MAIN-efe5148b-1,ON-MINCAN-ef96bbdc-1,18544.51,Macassa,,0.0,0.0
ON-MAIN-efe5148b-1,ON-MINCAN-f42b4096-1,2779.76,Macassa,,0.0,0.0
ON-MAIN-efe5148b-1,ON-MINCAN-17516e3c-1,1862.07,Macassa,Macassas,93.33333333333333,100.0
ON-MAIN-efe5148b-1,ON-MINCAN-30fbf307-1,1017.42,Macassa,,0.0,0.0
ON-MAIN-efe5148b-1,ON-MINCAN-5137dcdc-1,13106.7,Macassa,Adams,33.333333333333336,44.44444444444444
ON-MAIN-cb6d25a5-1,ON-MINCAN-b91117ba-1,8053.04,Magino,Edwards,15.384615384615385,19.999999999999996
ON-MAIN-cb6d25a5-1,ON-MINCAN-2b3870ec-1,1424.49,Magino,Island Gold,35.29411764705882,50.0
ON-MAIN-cb6d25a5-1,ON-MINCAN-26c0bf07-1,707.23,Magino,Magino,100.0,100.0
ON-MAIN-cb6d25a5-1,ON-MINCAN-9c4275cb-1,14455.38,Magino,Cobatec Operations,25.0,50.0
ON-MAIN-578ec529-1,ON-MINCAN-0609f792-1,5984.95,Red Lake,Cochenour,11.764705882352944,15.384615384615385
ON-MAIN-578ec529-1,ON-MINCAN-0220b05c-1,16898.68,Red Lake,PureGold,25.0,36.36363636363637
ON-MAIN-578ec529-1,ON-MINCAN-ad0b9966-1,4975.51,Red Lake,,16.666666666666664,40.0
ON-MAIN-578ec529-1,ON-MINCAN-68c270e4-1,5942.34,Red Lake,,16.666666666666664,40.0
ON-MAIN-578ec529-1,ON-MINCAN-594b7a5f-1,15829.84,Red Lake,Madsen,28.57142857142857,44.44444444444444
ON-MAIN-578ec529-1,ON-MINCAN-e0c2713e-1,7221.61,Red Lake,,16.666666666666664,40.0
ON-MAIN-578ec529-1,ON-MINCAN-532daf5f-1,17779.31,Red Lake,Sapawe,28.57142857142857,44.44444444444444
ON-MAIN-578ec529-1,ON-MINCAN-df869672-1,1228.06,Red Lake,,16.666666666666664,40.0
ON-MAIN-578ec529-1,ON-MINCAN-99cf503e-1,1334.34,Red Lake,Campbell,25.0,36.36363636363637
ON-MAIN-578ec529-1,ON-MINCAN-887eae24-1,1212.31,Red Lake,Robin Red Lake,72.72727272727273,100.0
ON-MAIN-578ec529-1,ON-MINCAN-3c142878-1,6057.59,Red Lake,Cochenour ,22.22222222222222,28.57142857142857
ON-MAIN-578ec529-1,ON-MINCAN-9677b855-1,2945.32,Red Lake,,16.666666666666664,40.0
ON-MAIN-578ec529-1,ON-MINCAN-e7432f46-1,1079.67,Red Lake,Red Lake,100.0,100.0
QC-MAIN-e3cedb7d-1,QC-MINCAN-819d86fb-1,52.79,Casa Berardi,Casa Berardi,100.0,100.0
QC-MAIN-20601058-1,QC-MINCAN-7d9df308-1,3664.27,Westwood-Doyon,Bousquet (No. 1 and 2),22.22222222222222,28.57142857142857
QC-MAIN-20601058-1,QC-MINCAN-e4d959fa-1,1281.18,Westwood-Doyon,Doyon or Silverstack,29.411764705882348,52.63157894736843
QC-MAIN-20601058-1,QC-MINCAN-77cfd85f-1,4535.61,Westwood-Doyon,LaRonde,19.047619047619047,44.44444444444444
QC-MAIN-20601058-1,QC-MINCAN-715c25ff-1,16201.78,Westwood-Doyon,Lapa,0.0,0.0
QC-MAIN-20601058-1,QC-MINCAN-412a39fb-1,0.0,Westwood-Doyon,Westwood,72.72727272727273,100.0
QC-MAIN-20601058-1,QC-MINCAN-a13e2432-1,3776.63,Westwood-Doyon,LaRonde - Zone 5,33.333333333333336,37.03703703703704
QC-MAIN-20601058-1,QC-MINCAN-20e55776-1,7732.68,Westwood-Doyon,Darius O'Brien,14.28571428571429,25.0
QC-MAIN-20601058-1,QC-MINCAN-0689280c-1,12672.26,Westwood-Doyon,,22.22222222222222,66.66666666666667
QC-MAIN-20601058-1,QC-MINCAN-3bf60dbf-1,5541.74,Westwood-Doyon,Mouska,9.999999999999998,25.0
QC-MAIN-20601058-1,QC-MINCAN-4f513f0e-1,11522.41,Westwood-Doyon,,22.22222222222222,66.66666666666667
QC-MAIN-20601058-1,QC-MINCAN-d1e10929-1,5156.92,Westwood-Doyon,,22.22222222222222,66.66666666666667
ON-MAIN-bfbfae34-1,ON-MINCAN-f7198216-1,0.0,Rainy River,Rainy River,100.0,100.0
BC-MAIN-6709f0d0-1,BC-MINCAN-27eb2bde-1,0.0,Brucejack,Brucejack,100.0,100.0
ON-MAIN-46afc5a3-1,ON-MINCAN-12207ab1-1,1974.44,Musselwhite,Musselwhite,100.0,100.0
MB-MAIN-8f99fefb-1,MB-MINCAN-00054fac-1,8670.85,New Britannia,Lalor Lake,17.391304347826086,26.66666666666667
MB-MAIN-8f99fefb-1,MB-MINCAN-721c34cc-1,6353.24,New Britannia,Stall Lake,26.086956521739136,37.5
MB-MAIN-8f99fefb-1,MB-MINCAN-e8b956b8-1,3116.63,New Britannia,New Britannia ( Nor-Acme),68.42105263157895,100.0
MB-MAIN-8f99fefb-1,MB-MINCAN-f0a27533-1,8119.0,New Britannia,Chisel Lake,25.0,30.76923076923077
MB-MAIN-8f99fefb-1,MB-MINCAN-4b4107b7-1,5752.63,New Britannia,Photo Lake,17.391304347826086,25.0
BC-MAIN-e6cded7f-1,BC-MINCAN-9fe7c7f0-1,17447.73,Mount Polley,QR,0.0,0.0
BC-MAIN-e6cded7f-1,BC-MINCAN-dbe3dc52-1,0.0,Mount Polley,Mount Polly or Mount Polley,61.53846153846154,100.0
BC-MAIN-bc178f67-1,BC-MINCAN-f56ec127-1,0.0,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-MINCAN-730b02d8-1,71.34,New Afton,,46.15384615384615,66.66666666666667
BC-MAIN-bc178f67-1,BC-MINCAN-8d8525fb-1,9676.35,New Afton,Afton-Ajax,52.63157894736843,71.42857142857143
BC-MAIN-95797c9b-1,BC-MINCAN-c4a6066e-1,0.0,Red Chris,Red Chris,100.0,100.0
MB-MAIN-1136efa4-1,MB-MINCAN-00054fac-1,13240.41,Stall Lake,Lalor Lake,70.0,77.77777777777779
MB-MAIN-1136efa4-1,MB-MINCAN-721c34cc-1,501.63,Stall Lake,Stall Lake,100.0,100.0
MB-MAIN-1136efa4-1,MB-MINCAN-e8b956b8-1,5563.25,Stall Lake,New Britannia ( Nor-Acme),22.857142857142854,30.000000000000004
MB-MAIN-1136efa4-1,MB-MINCAN-f0a27533-1,11085.41,Stall Lake,Chisel Lake,57.14285714285714,75.0
MB-MAIN-1136efa4-1,MB-MINCAN-4b4107b7-1,9942.53,Stall Lake,Photo Lake,60.0,70.58823529411764
MB-MAIN-fd93bf0f-1,MB-MINCAN-00054fac-1,1457.75,Lalor Lake,Lalor Lake,100.0,100.0
MB-MAIN-fd93bf0f-1,MB-MINCAN-721c34cc-1,12174.31,Lalor Lake,Stall Lake,70.0,77.77777777777779
MB-MAIN-fd93bf0f-1,MB-MINCAN-e8b956b8-1,6367.16,Lalor Lake,New Britannia ( Nor-Acme),22.857142857142854,33.333333333333336
MB-MAIN-fd93bf0f-1,MB-MINCAN-f0a27533-1,3645.07,Lalor Lake,Chisel Lake,57.14285714285714,75.0
MB-MAIN-fd93bf0f-1,MB-MINCAN-4b4107b7-1,2069.56,Lalor Lake,Photo Lake,60.0,75.0
QC-MAIN-44440aa8-1,QC-MINCAN-7d9df308-1,1872.07,LaRonde,Bousquet (No. 1 and 2),20.68965517241379,46.15384615384615
QC-MAIN-44440aa8-1,QC-MINCAN-e4d959fa-1,6807.59,LaRonde,Doyon or Silverstack,22.22222222222222,33.333333333333336
QC-MAIN-44440aa8-1,QC-MINCAN-77cfd85f-1,1017.16,LaRonde,LaRonde,100.0,100.0
QC-MAIN-44440aa8-1,QC-MINCAN-715c25ff-1,10704.88,LaRonde,Lapa,36.36363636363637,66.66666666666667
QC-MAIN-44440aa8-1,QC-MINCAN-412a39fb-1,5533.19,LaRonde,Westwood,26.66666666666667,44.44444444444444
QC-MAIN-44440aa8-1,QC-MINCAN-a13e2432-1,1766.87,LaRonde,LaRonde - Zone 5,60.86956521739131,100.0
QC-MAIN-44440aa8-1,QC-MINCAN-20e55776-1,2671.87,LaRonde,Darius O'Brien,19.047619047619047,25.0
QC-MAIN-44440aa8-1,QC-MINCAN-0689280c-1,10801.63,LaRonde,,54.54545454545454,75.0
QC-MAIN-44440aa8-1,QC-MINCAN-3bf60dbf-1,10923.27,LaRonde,Mouska,15.384615384615385,25.0
QC-MAIN-44440aa8-1,QC-MINCAN-4f513f0e-1,8380.5,LaRonde,,54.54545454545454,75.0
QC-MAIN-44440aa8-1,QC-MINCAN-d1e10929-1,5854.52,LaRonde,,54.54545454545454,75.0
BC-MAIN-0910057b-1,BC-MINCAN-4153d949-1,1444.3,Brule,Dillon or Brule,50.0,100.0
BC-MAIN-963c4503-1,BC-MINCAN-442bbd4d-1,1357.21,Willow Creek,Willow Creek,100.0,100.0
BC-MAIN-e24a35ee-1,BC-MINCAN-d769f801-1,0.0,Wolverine,Wolverine or Perry Creek,54.54545454545454,100.0
BC-MAIN-e24a35ee-1,BC-MINCAN-1fcdc323-1,16007.2,Wolverine,Bullmoose,22.22222222222222,33.333333333333336
BC-MAIN-e24a35ee-1,BC-MINCAN-85ca0c7e-1,7288.35,Wolverine,Quintette,33.333333333333336,50.0
AB-MAIN-7ae40bd3-1,AB-MINCAN-0211aa43-1,10394.76,Grande Cache,,25.0,50.0
AB-MAIN-7ae40bd3-1,AB-MINCAN-60c6a01c-1,6004.88,Grande Cache,Smoky River,17.391304347826086,23.529411764705888
BC-MAIN-9ae2b136-1,BC-MINCAN-b00b0fae-1,5036.11,Elkview,"Elkview, formely Balmer",46.666666666666664,100.0
BC-MAIN-9ae2b136-1,AB-MINCAN-0ac2d7af-1,15306.21,Elkview,,18.181818181818176,33.333333333333336
BC-MAIN-9ae2b136-1,BC-MINCAN-88ab3146-1,11789.68,Elkview,,18.181818181818176,33.333333333333336
BC-MAIN-fc1cc254-1,BC-MINCAN-10d1c0bc-1,5041.98,Fording River,Greenhills,26.086956521739136,30.000000000000004
BC-MAIN-fc1cc254-1,BC-MINCAN-192196f7-1,826.02,Fording River,Fording River,100.0,100.0
BC-MAIN-c5a3b064-1,BC-MINCAN-10d1c0bc-1,10442.23,Greenhills,Greenhills,100.0,100.0
BC-MAIN-c5a3b064-1,BC-MINCAN-192196f7-1,8915.41,Greenhills,Fording River,26.086956521739136,30.000000000000004
NS-MAIN-d018933a-1,NS-MINCAN-cd275c45-1,9608.58,Donkin,No. 26 Colliery,19.047619047619047,33.333333333333336
NS-MAIN-d018933a-1,NS-MINCAN-759cfa31-1,15860.35,Donkin,,40.0,57.14285714285714
NS-MAIN-d018933a-1,NS-MINCAN-3d43f22e-1,0.0,Donkin,Donkin,100.0,100.0
BC-MAIN-e58d2ef9-1,BC-MINCAN-b00b0fae-1,18443.11,Line Creek,"Elkview, formely Balmer",36.36363636363637,50.0
BC-MAIN-e58d2ef9-1,BC-MINCAN-eab94d1a-1,2365.71,Line Creek,Line Creek,100.0,100.0
AB-MAIN-b18786c7-1,AB-MINCAN-795c63e2-1,0.0,Vista,Vista,100.0,100.0
NS-MAIN-1f720bce-1,NS-MINCAN-298cda33-1,9369.65,Stellarton,,28.57142857142857,66.66666666666667
NS-MAIN-1f720bce-1,NS-MINCAN-9ddf505a-1,9440.96,Stellarton,Acadia Coal Division,19.999999999999996,33.333333333333336
NS-MAIN-1f720bce-1,NS-MINCAN-acfdbca2-1,2452.55,Stellarton,Pioneer or Drummond,27.586206896551722,35.29411764705882
NS-MAIN-1f720bce-1,NS-MINCAN-8abbb1ec-1,2099.23,Stellarton,,28.57142857142857,66.66666666666667
NS-MAIN-1f720bce-1,NS-MINCAN-8fce3e75-1,10289.41,Stellarton,Stellarton,100.0,100.0
AB-MAIN-fe3207ad-1,AB-MINCAN-2f541e4d-1,5817.04,Coal Valley,Coal Valley,100.0,100.0
AB-MAIN-fe3207ad-1,AB-MINCAN-23b195fc-1,744.31,Coal Valley,Foothills,30.000000000000004,35.29411764705882
SK-MAIN-4422e7f6-1,SK-MINCAN-3bc1f864-1,1787.79,Estevan,Shand,33.333333333333336,57.14285714285714
SK-MAIN-4422e7f6-1,SK-MINCAN-c15e828b-1,6914.79,Estevan,Costello (klimax),33.333333333333336,50.0
SK-MAIN-4422e7f6-1,SK-MINCAN-c7f3df18-1,8768.5,Estevan,,18.181818181818176,40.0
SK-MAIN-4422e7f6-1,SK-MINCAN-89072a6f-1,5582.26,Estevan,Taylorton,25.0,40.0
SK-MAIN-4422e7f6-1,SK-MINCAN-fbf84898-1,5027.9,Estevan,Sutherland,47.05882352941176,57.14285714285714
SK-MAIN-4422e7f6-1,SK-MINCAN-cedf76a8-1,5506.31,Estevan,Souris Valley,19.999999999999996,28.57142857142857
SK-MAIN-4422e7f6-1,SK-MINCAN-6cfbe7e4-1,6168.8,Estevan,,18.181818181818176,40.0
SK-MAIN-4422e7f6-1,SK-MINCAN-d6506c83-1,10930.04,Estevan,Unity,16.666666666666664,33.333333333333336
SK-MAIN-4422e7f6-1,SK-MINCAN-23cd80c1-1,11521.48,Estevan,Boundary Dam,10.526315789473683,22.22222222222222
AB-MAIN-0d96b8b1-1,AB-MINCAN-e3b99ebc-1,6482.88,Genesee,Genesee,100.0,100.0
SK-MAIN-bba063c3-1,SK-MINCAN-54b2c062-1,14297.87,Poplar River,Poplar River,100.0,100.0
MB-MAIN-27fe043e-1,MB-MINCAN-790a0aab-1,4445.15,Tanco,,22.22222222222222,40.0
MB-MAIN-27fe043e-1,MB-MINCAN-c847d0c2-1,171.33,Tanco,Bernic Lake,25.0,40.0
NL-MAIN-3fb87140-1,NL-MINCAN-6930839b-1,4.85,Nugget Pond,Nugget Pond,100.0,100.0
BC-MAIN-040f6522-1,BC-MINCAN-8949085c-1,6.44,Highland Valley,,21.052631578947366,33.333333333333336
BC-MAIN-040f6522-1,BC-MINCAN-7d267a08-1,3427.11,Highland Valley,Alwin,19.999999999999996,40.0
BC-MAIN-040f6522-1,BC-MINCAN-e670f9f2-1,4491.76,Highland Valley,,21.052631578947366,33.333333333333336
BC-MAIN-040f6522-1,BC-MINCAN-7a1ba884-1,3914.46,Highland Valley,,21.052631578947366,33.333333333333336
BC-MAIN-040f6522-1,BC-MINCAN-71e69ab5-1,6933.3,Highland Valley,Highmont,43.47826086956522,66.66666666666667
BC-MAIN-15627f87-1,BC-MINCAN-dd00f073-1,0.0,Mount Milligan,Mt Milligan,88.0,95.23809523809523
NL-MAIN-bd410410-1,NL-MINCAN-f7d269e2-1,3520.45,Ming,Rambler Tailings,30.000000000000004,75.0
NL-MAIN-bd410410-1,NL-MINCAN-e8bb29c4-1,5812.82,Ming,Pine Cove,30.76923076923077,57.14285714285714
NL-MAIN-bd410410-1,NL-MINCAN-e8fb5f67-1,10711.99,Ming,,25.0,33.333333333333336
NL-MAIN-bd410410-1,NL-MINCAN-e8e7478f-1,5702.65,Ming,Stog’er Tight,23.529411764705888,50.0
NL-MAIN-bd410410-1,NL-MINCAN-28bb767c-1,10489.51,Ming,Baie Verte Tailings,26.086956521739136,75.0
NL-MAIN-bd410410-1,NL-MINCAN-fc6413b6-1,39.16,Ming,Ming,100.0,100.0
BC-MAIN-435152ad-1,BC-MINCAN-ea523fbc-1,1917.76,Copper Mountain,Similkameen Division,22.857142857142854,30.76923076923077
BC-MAIN-435152ad-1,BC-MINCAN-61eda1b9-1,0.0,Copper Mountain,Copper Mountain,100.0,100.0
BC-MAIN-435152ad-1,BC-MINCAN-ca9df50e-1,85.09,Copper Mountain,Similco,9.090909090909093,22.22222222222222
YT-MAIN-68063961-1,YT-MINCAN-aaceac2c-1,569.56,Minto,Minto,100.0,100.0
BC-MAIN-1342ed5d-1,BC-MINCAN-15e6ab4d-1,150.27,Gibraltar,Gibraltar,100.0,100.0
ON-MAIN-dcf3194d-1,ON-MINCAN-70359cf2-1,2568.32,McCreedy West,Onaping/Craig,15.384615384615385,23.529411764705888
ON-MAIN-dcf3194d-1,ON-MINCAN-0f7776c6-1,5322.37,McCreedy West,Fraser,21.052631578947366,36.36363636363637
